iter	Passed	Remaining
732	7373	2685
733	7382	2675
734	7401	2668
735	7416	2660
736	7427	2650
737	7465	2650
738	7468	2637
739	7476	2626
740	7485	2616
741	7489	2604
742	7511	2598
743	7518	2587
744	7529	2577
745	7565	2575
746	7572	2564
747	7595	2558
748	7611	2550
749	7615	2538
750	7623	2527
751	7629	2515
752	7640	2506
753	7646	2494
754	7652	2483
755	7671	2475
756	7677	2464
757	7684	2453
758	7688	2441
759	7704	2432
760	7708	2421
761	7745	2419
762	7753	2408
763	7765	2398
764	7768	2386
765	7772	2374
766	7800	2369
767	7806	2358
768	7823	2350
769	7827	2338
770	7834	2326
771	7837	2314
772	7856	2307
773	7861	2295
774	7869	2284
775	7904	2281
776	7926	2274
777	7936	2264
778	7943	2253
779	7946	2241
780	7966	2233
781	7969	2221
782	7974	2210
783	7979	2198
784	7981	2185
785	8002	2178
786	8009	2167
787	8026	2159
788	8032	2148
789	8044	2138
790	8049	2126
791	8059	2116
792	8135	2123
793	8142	2112
794	8148	2101
795	8158	2090
796	8165	2079
797	8169	2067
798	8174	2056
799	8179	2044
800	8186	2033
801	8195	2023
802	8199	2011
803	8202	1999
804	8220	1991
805	8235	1982
806	8262	1976
807	8284	1968
808	8291	1957
809	8295	1945
810	8304	1935
811	8313	1924
812	8316	1912
813	8323	1901
814	8327	1890
815	8334	1879
816	8347	1869
817	8351	1858
818	8390	1854
819	8409	1845
820	8412	1834
821	8420	1823
822	8454	1818
823	8468	1808
824	8475	1797
825	8479	1786
826	8492	1776
827	8497	1765
828	8504	1754
829	8529	1746
830	8543	1737
831	8560	1728
832	8563	1716
833	8570	1705
834	8583	1696
835	8591	1685
836	8595	1673
837	8619	1666
838	8630	1656
839	8638	1645
840	8653	1636
841	8663	1625
842	8688	1618
843	8697	1607
844	8718	1599
845	8735	1590
846	8747	1580
847	8762	1570
848	8775	1560
849	8784	1550
850	8792	1539
851	8796	1528
852	8809	1518
853	8819	1507
854	8832	1497
855	8885	1494
856	8915	1487
857	8942	1479
858	8950	1469
859	8982	1462
860	8986	1450
861	8995	1440
862	8999	1428
863	9003	1417
864	9006	1405
865	9025	1396
866	9028	1385
867	9044	1375
868	9059	1365
869	9063	1354
870	9069	1343
871	9089	1334
872	9219	1341
873	9247	1333
874	9258	1322
875	9280	1313
876	9313	1306
877	9334	1297
878	9358	1288
879	9368	1277
880	9376	1266
881	9400	1257
882	9405	1246
883	9409	1234
884	9430	1225
885	9441	1214
886	9467	1206
887	9486	1196
888	9496	1185
889	9499	1174
890	9511	1163
891	9527	1153
892	9548	1144
